id,stat_code,item_code,item_name,unit,cycle_type,raw_item_name,created_at
331,111Y003,,M2,,A,M2,2025-08-25 01:14:51
332,111Y003,,M2,,M,M2,2025-08-25 01:14:51
333,111Y003,,2년이상 장기금융상품 등 1),,A,2년이상 장기금융상품 등 1),2025-08-25 01:14:51
334,111Y003,,2년이상 장기금융상품 등 1),,M,2년이상 장기금융상품 등 1),2025-08-25 01:14:51
335,111Y003,,생명보험계약 준비금 등 2),,A,생명보험계약 준비금 등 2),2025-08-25 01:14:51
336,111Y003,,생명보험계약 준비금 등 2),,M,생명보험계약 준비금 등 2),2025-08-25 01:14:51
337,111Y004,,"Lf(금융기관유동성) : 상품별(평잔,원계열)",,A,"Lf(금융기관유동성) : 상품별(평잔,원계열)",2025-08-25 01:14:52
338,111Y004,,"Lf(금융기관유동성) : 상품별(평잔,원계열)",,M,"Lf(금융기관유동성) : 상품별(평잔,원계열)",2025-08-25 01:14:52
339,111Y004,,"Lf(금융기관유동성) : 상품별(평잔,원계열)",,Q,"Lf(금융기관유동성) : 상품별(평잔,원계열)",2025-08-25 01:14:52
340,111Y004,,예금취급기관,,A,예금취급기관,2025-08-25 01:14:52
341,111Y004,,예금취급기관,,M,예금취급기관,2025-08-25 01:14:52
342,111Y004,,예금취급기관,,Q,예금취급기관,2025-08-25 01:14:52
343,111Y004,,현금통화,,A,현금통화,2025-08-25 01:14:52
344,111Y004,,현금통화,,M,현금통화,2025-08-25 01:14:52
345,111Y004,,현금통화,,Q,현금통화,2025-08-25 01:14:52
346,111Y004,,요구불예금,,A,요구불예금,2025-08-25 01:14:52
347,111Y004,,요구불예금,,M,요구불예금,2025-08-25 01:14:52
348,111Y004,,요구불예금,,Q,요구불예금,2025-08-25 01:14:52
349,111Y004,,수시입출식저축성,,A,수시입출식저축성,2025-08-25 01:14:52
350,111Y004,,수시입출식저축성,,M,수시입출식저축성,2025-08-25 01:14:52
351,111Y004,,수시입출식저축성,,Q,수시입출식저축성,2025-08-25 01:14:52
352,111Y004,,정기예적금,,A,정기예적금,2025-08-25 01:14:52
353,111Y004,,정기예적금,,M,정기예적금,2025-08-25 01:14:52
354,111Y004,,정기예적금,,Q,정기예적금,2025-08-25 01:14:52
355,111Y004,,양도성예금증서,,A,양도성예금증서,2025-08-25 01:14:52
356,111Y004,,양도성예금증서,,M,양도성예금증서,2025-08-25 01:14:52
357,111Y004,,양도성예금증서,,Q,양도성예금증서,2025-08-25 01:14:52
358,111Y004,,수익증권,,A,수익증권,2025-08-25 01:14:52
359,111Y004,,수익증권,,M,수익증권,2025-08-25 01:14:52
360,111Y004,,수익증권,,Q,수익증권,2025-08-25 01:14:52
361,111Y004,,환매조건부채권,,A,환매조건부채권,2025-08-25 01:14:52
362,111Y004,,환매조건부채권,,M,환매조건부채권,2025-08-25 01:14:52
363,111Y004,,환매조건부채권,,Q,환매조건부채권,2025-08-25 01:14:52
364,111Y004,,금융채 1),,A,금융채 1),2025-08-25 01:14:52
365,111Y004,,금융채 1),,M,금융채 1),2025-08-25 01:14:52
366,111Y004,,금융채 1),,Q,금융채 1),2025-08-25 01:14:52
367,111Y004,,금전신탁 등 2),,A,금전신탁 등 2),2025-08-25 01:14:52
368,111Y004,,금전신탁 등 2),,M,금전신탁 등 2),2025-08-25 01:14:52
369,111Y004,,금전신탁 등 2),,Q,금전신탁 등 2),2025-08-25 01:14:52
370,111Y004,,보험계약준비금,,A,보험계약준비금,2025-08-25 01:14:52
371,111Y004,,보험계약준비금,,M,보험계약준비금,2025-08-25 01:14:52
372,111Y004,,보험계약준비금,,Q,보험계약준비금,2025-08-25 01:14:52
373,111Y004,,기타 3),,A,기타 3),2025-08-25 01:14:52
374,111Y004,,기타 3),,M,기타 3),2025-08-25 01:14:52
375,111Y004,,기타 3),,Q,기타 3),2025-08-25 01:14:52
376,111Y001,,"Lf(금융기관유동성) : 상품별(말잔, 계절조정계열)",,A,"Lf(금융기관유동성) : 상품별(말잔, 계절조정계열)",2025-08-25 01:14:53
377,111Y001,,"Lf(금융기관유동성) : 상품별(말잔, 계절조정계열)",,M,"Lf(금융기관유동성) : 상품별(말잔, 계절조정계열)",2025-08-25 01:14:53
378,111Y001,,M2,,A,M2,2025-08-25 01:14:53
379,111Y001,,M2,,M,M2,2025-08-25 01:14:53
380,111Y001,,2년이상 장기금융상품 등 1),,A,2년이상 장기금융상품 등 1),2025-08-25 01:14:53
381,111Y001,,2년이상 장기금융상품 등 1),,M,2년이상 장기금융상품 등 1),2025-08-25 01:14:53
382,111Y001,,생명보험계약 준비금 등 2),,A,생명보험계약 준비금 등 2),2025-08-25 01:14:53
383,111Y001,,생명보험계약 준비금 등 2),,M,생명보험계약 준비금 등 2),2025-08-25 01:14:53
384,111Y002,,"Lf(금융기관유동성) : 상품별(말잔,원계열)",,A,"Lf(금융기관유동성) : 상품별(말잔,원계열)",2025-08-25 01:14:53
385,111Y002,,"Lf(금융기관유동성) : 상품별(말잔,원계열)",,M,"Lf(금융기관유동성) : 상품별(말잔,원계열)",2025-08-25 01:14:53
386,111Y002,,"Lf(금융기관유동성) : 상품별(말잔,원계열)",,Q,"Lf(금융기관유동성) : 상품별(말잔,원계열)",2025-08-25 01:14:53
387,111Y002,,예금취급기관,,A,예금취급기관,2025-08-25 01:14:53
388,111Y002,,예금취급기관,,M,예금취급기관,2025-08-25 01:14:53
389,111Y002,,예금취급기관,,Q,예금취급기관,2025-08-25 01:14:53
390,111Y002,,현금통화,,A,  현금통화,2025-08-25 01:14:53
391,111Y002,,현금통화,,M,  현금통화,2025-08-25 01:14:53
392,111Y002,,현금통화,,Q,  현금통화,2025-08-25 01:14:53
393,111Y002,,요구불예금,,A,  요구불예금,2025-08-25 01:14:53
394,111Y002,,요구불예금,,M,  요구불예금,2025-08-25 01:14:53
395,111Y002,,요구불예금,,Q,  요구불예금,2025-08-25 01:14:53
396,111Y002,,수시입출식저축성,,A,  수시입출식저축성,2025-08-25 01:14:53
397,111Y002,,수시입출식저축성,,M,  수시입출식저축성,2025-08-25 01:14:53
398,111Y002,,수시입출식저축성,,Q,  수시입출식저축성,2025-08-25 01:14:53
399,111Y002,,정기예적금,,A,  정기예적금,2025-08-25 01:14:53
400,111Y002,,정기예적금,,M,  정기예적금,2025-08-25 01:14:53
401,111Y002,,정기예적금,,Q,  정기예적금,2025-08-25 01:14:53
402,111Y002,,양도성예금증서,,A,  양도성예금증서,2025-08-25 01:14:53
403,111Y002,,양도성예금증서,,M,  양도성예금증서,2025-08-25 01:14:53
404,111Y002,,양도성예금증서,,Q,  양도성예금증서,2025-08-25 01:14:53
405,111Y002,,수익증권,,A,  수익증권,2025-08-25 01:14:53
406,111Y002,,수익증권,,M,  수익증권,2025-08-25 01:14:53
407,111Y002,,수익증권,,Q,  수익증권,2025-08-25 01:14:53
408,111Y002,,환매조건부채권,,A,  환매조건부채권,2025-08-25 01:14:53
409,111Y002,,환매조건부채권,,M,  환매조건부채권,2025-08-25 01:14:53
410,111Y002,,환매조건부채권,,Q,  환매조건부채권,2025-08-25 01:14:53
411,111Y002,,금융채 1),,A,  금융채 1),2025-08-25 01:14:53
412,111Y002,,금융채 1),,M,  금융채 1),2025-08-25 01:14:53
413,111Y002,,금융채 1),,Q,  금융채 1),2025-08-25 01:14:53
414,111Y002,,금전신탁 등 2),,A,  금전신탁 등 2),2025-08-25 01:14:53
415,111Y002,,금전신탁 등 2),,M,  금전신탁 등 2),2025-08-25 01:14:53
416,111Y002,,금전신탁 등 2),,Q,  금전신탁 등 2),2025-08-25 01:14:53
417,111Y002,,보험계약준비금,,A,보험계약준비금,2025-08-25 01:14:53
418,111Y002,,보험계약준비금,,M,보험계약준비금,2025-08-25 01:14:53
419,111Y002,,보험계약준비금,,Q,보험계약준비금,2025-08-25 01:14:53
420,111Y002,,기타 3),,A,기타 3),2025-08-25 01:14:53
421,111Y002,,기타 3),,M,기타 3),2025-08-25 01:14:53
422,111Y002,,기타 3),,Q,기타 3),2025-08-25 01:14:53
423,111Y006,,Lf(금융기관 유동성) : 기관별(평잔),,A,Lf(금융기관 유동성) : 기관별(평잔),2025-08-25 01:14:55
424,111Y006,,Lf(금융기관 유동성) : 기관별(평잔),,M,Lf(금융기관 유동성) : 기관별(평잔),2025-08-25 01:14:55
425,111Y006,,Lf(금융기관 유동성) : 기관별(평잔),,Q,Lf(금융기관 유동성) : 기관별(평잔),2025-08-25 01:14:55
426,111Y006,,중앙은행,,A,중앙은행,2025-08-25 01:14:55
427,111Y006,,중앙은행,,M,중앙은행,2025-08-25 01:14:55
428,111Y006,,중앙은행,,Q,중앙은행,2025-08-25 01:14:55
429,111Y006,,예금은행,,A,예금은행,2025-08-25 01:14:55
430,111Y006,,예금은행,,M,예금은행,2025-08-25 01:14:55
431,111Y006,,예금은행,,Q,예금은행,2025-08-25 01:14:55
432,111Y006,,종합금융회사 1),,A,종합금융회사 1),2025-08-25 01:14:55
433,111Y006,,종합금융회사 1),,M,종합금융회사 1),2025-08-25 01:14:55
434,111Y006,,종합금융회사 1),,Q,종합금융회사 1),2025-08-25 01:14:55
435,111Y006,,자산운용회사,,A,자산운용회사,2025-08-25 01:14:55
436,111Y006,,자산운용회사,,M,자산운용회사,2025-08-25 01:14:55
437,111Y006,,자산운용회사,,Q,자산운용회사,2025-08-25 01:14:55
438,111Y006,,신탁회사,,A,신탁회사,2025-08-25 01:14:55
439,111Y006,,신탁회사,,M,신탁회사,2025-08-25 01:14:55
440,111Y006,,신탁회사,,Q,신탁회사,2025-08-25 01:14:55
441,111Y006,,상호저축은행,,A,상호저축은행,2025-08-25 01:14:55
442,111Y006,,상호저축은행,,M,상호저축은행,2025-08-25 01:14:55
443,111Y006,,상호저축은행,,Q,상호저축은행,2025-08-25 01:14:55
444,111Y006,,신용협동조합,,A,신용협동조합,2025-08-25 01:14:55
445,111Y006,,신용협동조합,,M,신용협동조합,2025-08-25 01:14:55
446,111Y006,,신용협동조합,,Q,신용협동조합,2025-08-25 01:14:55
447,111Y006,,상호금융,,A,상호금융,2025-08-25 01:14:55
448,111Y006,,상호금융,,M,상호금융,2025-08-25 01:14:55
449,111Y006,,상호금융,,Q,상호금융,2025-08-25 01:14:55
450,111Y006,,새마을금고,,A,새마을금고,2025-08-25 01:14:55
451,111Y006,,새마을금고,,M,새마을금고,2025-08-25 01:14:55
452,111Y006,,새마을금고,,Q,새마을금고,2025-08-25 01:14:55
453,111Y006,,우체국 예금,,A,우체국 예금,2025-08-25 01:14:55
454,111Y006,,우체국 예금,,M,우체국 예금,2025-08-25 01:14:55
455,111Y006,,우체국 예금,,Q,우체국 예금,2025-08-25 01:14:55
456,111Y006,,생명보험회사 2),,A,생명보험회사 2),2025-08-25 01:14:55
457,111Y006,,생명보험회사 2),,M,생명보험회사 2),2025-08-25 01:14:55
458,111Y006,,생명보험회사 2),,Q,생명보험회사 2),2025-08-25 01:14:55
459,111Y006,,기타 3),,A,기타 3),2025-08-25 01:14:55
460,111Y006,,기타 3),,M,기타 3),2025-08-25 01:14:55
461,111Y006,,기타 3),,Q,기타 3),2025-08-25 01:14:55
462,111Y005,,Lf(금융기관유동성) : 기관별(말잔),,A,Lf(금융기관유동성) : 기관별(말잔),2025-08-25 01:14:55
463,111Y005,,Lf(금융기관유동성) : 기관별(말잔),,M,Lf(금융기관유동성) : 기관별(말잔),2025-08-25 01:14:55
464,111Y005,,Lf(금융기관유동성) : 기관별(말잔),,Q,Lf(금융기관유동성) : 기관별(말잔),2025-08-25 01:14:55
465,111Y005,,중앙은행,,A,중앙은행,2025-08-25 01:14:55
466,111Y005,,중앙은행,,M,중앙은행,2025-08-25 01:14:55
467,111Y005,,중앙은행,,Q,중앙은행,2025-08-25 01:14:55
468,111Y005,,예금은행,,A,예금은행,2025-08-25 01:14:55
469,111Y005,,예금은행,,M,예금은행,2025-08-25 01:14:55
470,111Y005,,예금은행,,Q,예금은행,2025-08-25 01:14:55
471,111Y005,,종합금융회사 1),,A,종합금융회사 1),2025-08-25 01:14:55
472,111Y005,,종합금융회사 1),,M,종합금융회사 1),2025-08-25 01:14:55
473,111Y005,,종합금융회사 1),,Q,종합금융회사 1),2025-08-25 01:14:55
474,111Y005,,자산운용회사,,A,자산운용회사,2025-08-25 01:14:55
475,111Y005,,자산운용회사,,M,자산운용회사,2025-08-25 01:14:55
476,111Y005,,자산운용회사,,Q,자산운용회사,2025-08-25 01:14:55
477,111Y005,,신탁회사,,A,신탁회사,2025-08-25 01:14:55
478,111Y005,,신탁회사,,M,신탁회사,2025-08-25 01:14:55
479,111Y005,,신탁회사,,Q,신탁회사,2025-08-25 01:14:55
480,111Y005,,상호저축은행,,A,상호저축은행,2025-08-25 01:14:55
481,111Y005,,상호저축은행,,M,상호저축은행,2025-08-25 01:14:55
482,111Y005,,상호저축은행,,Q,상호저축은행,2025-08-25 01:14:55
483,111Y005,,신용협동조합,,A,신용협동조합,2025-08-25 01:14:55
484,111Y005,,신용협동조합,,M,신용협동조합,2025-08-25 01:14:55
485,111Y005,,신용협동조합,,Q,신용협동조합,2025-08-25 01:14:55
486,111Y005,,상호금융,,A,상호금융,2025-08-25 01:14:55
487,111Y005,,상호금융,,M,상호금융,2025-08-25 01:14:55
488,111Y005,,상호금융,,Q,상호금융,2025-08-25 01:14:55
489,111Y005,,새마을금고,,A,새마을금고,2025-08-25 01:14:55
490,111Y005,,새마을금고,,M,새마을금고,2025-08-25 01:14:55
491,111Y005,,새마을금고,,Q,새마을금고,2025-08-25 01:14:55
492,111Y005,,우체국예금,,A,우체국예금,2025-08-25 01:14:55
493,111Y005,,우체국예금,,M,우체국예금,2025-08-25 01:14:55
494,111Y005,,우체국예금,,Q,우체국예금,2025-08-25 01:14:55
495,111Y005,,생명보험회사 2),,A,생명보험회사 2),2025-08-25 01:14:55
496,111Y005,,생명보험회사 2),,M,생명보험회사 2),2025-08-25 01:14:55
497,111Y005,,생명보험회사 2),,Q,생명보험회사 2),2025-08-25 01:14:55
498,111Y005,,기타 3),,A,기타 3),2025-08-25 01:14:55
499,111Y005,,기타 3),,M,기타 3),2025-08-25 01:14:55
500,111Y005,,기타 3),,Q,기타 3),2025-08-25 01:14:55
501,112Y001,,L(광의 유동성),,A,L(광의 유동성),2025-08-25 01:14:56
502,112Y001,,L(광의 유동성),,M,L(광의 유동성),2025-08-25 01:14:56
503,112Y001,,Lf(금융기관 유동성),,A,Lf(금융기관 유동성),2025-08-25 01:14:56
504,112Y001,,Lf(금융기관 유동성),,M,Lf(금융기관 유동성),2025-08-25 01:14:56
505,112Y001,,기타금융기관상품 1),,A,기타금융기관상품 1),2025-08-25 01:14:56
506,112Y001,,기타금융기관상품 1),,M,기타금융기관상품 1),2025-08-25 01:14:56
507,112Y001,,"국채, 지방채",,A,"국채, 지방채",2025-08-25 01:14:56
508,112Y001,,"국채, 지방채",,M,"국채, 지방채",2025-08-25 01:14:56
509,112Y001,,"회사채, 기업어음 2)",,A,"회사채, 기업어음 2)",2025-08-25 01:14:56
510,112Y001,,"회사채, 기업어음 2)",,M,"회사채, 기업어음 2)",2025-08-25 01:14:56
511,112Y002,,L (광의 유동성),,A,L (광의 유동성),2025-08-25 01:14:57
512,112Y002,,L (광의 유동성),,M,L (광의 유동성),2025-08-25 01:14:57
513,112Y002,,L (광의 유동성),,Q,L (광의 유동성),2025-08-25 01:14:57
514,112Y002,,Lf(금융기관 유동성),,A,Lf(금융기관 유동성),2025-08-25 01:14:57
515,112Y002,,Lf(금융기관 유동성),,M,Lf(금융기관 유동성),2025-08-25 01:14:57
516,112Y002,,Lf(금융기관 유동성),,Q,Lf(금융기관 유동성),2025-08-25 01:14:57
517,112Y002,,손해보험사 보험계약준비금,,A,손해보험사 보험계약준비금,2025-08-25 01:14:57
518,112Y002,,손해보험사 보험계약준비금,,M,손해보험사 보험계약준비금,2025-08-25 01:14:57
519,112Y002,,손해보험사 보험계약준비금,,Q,손해보험사 보험계약준비금,2025-08-25 01:14:57
520,112Y002,,예금보험공사채 및 자산관리공사채,,A,예금보험공사채 및 자산관리공사채,2025-08-25 01:14:57
521,112Y002,,예금보험공사채 및 자산관리공사채,,M,예금보험공사채 및 자산관리공사채,2025-08-25 01:14:57
522,112Y002,,예금보험공사채 및 자산관리공사채,,Q,예금보험공사채 및 자산관리공사채,2025-08-25 01:14:57
523,112Y002,,여신전문기관 발행채권 1),,A,여신전문기관 발행채권 1),2025-08-25 01:14:57
524,112Y002,,여신전문기관 발행채권 1),,M,여신전문기관 발행채권 1),2025-08-25 01:14:57
525,112Y002,,여신전문기관 발행채권 1),,Q,여신전문기관 발행채권 1),2025-08-25 01:14:57
526,112Y002,,자산유동화채권 2),,A,자산유동화채권 2),2025-08-25 01:14:57
527,112Y002,,자산유동화채권 2),,M,자산유동화채권 2),2025-08-25 01:14:57
528,112Y002,,자산유동화채권 2),,Q,자산유동화채권 2),2025-08-25 01:14:57
529,112Y002,,국채 및 지방채,,A,국채 및 지방채,2025-08-25 01:14:57
530,112Y002,,국채 및 지방채,,M,국채 및 지방채,2025-08-25 01:14:57
531,112Y002,,국채 및 지방채,,Q,국채 및 지방채,2025-08-25 01:14:57
532,112Y002,,기업어음 3),,A,기업어음 3),2025-08-25 01:14:57
533,112Y002,,기업어음 3),,M,기업어음 3),2025-08-25 01:14:57
534,112Y002,,기업어음 3),,Q,기업어음 3),2025-08-25 01:14:57
535,112Y002,,회사채,,A,회사채,2025-08-25 01:14:57
536,112Y002,,회사채,,M,회사채,2025-08-25 01:14:57
537,112Y002,,회사채,,Q,회사채,2025-08-25 01:14:57
538,112Y002,,기타 4),,A,기타 4),2025-08-25 01:14:57
539,112Y002,,기타 4),,M,기타 4),2025-08-25 01:14:57
540,112Y002,,기타 4),,Q,기타 4),2025-08-25 01:14:57
541,101Y009,,국내신용부문,,A,국내신용부문,2025-08-25 01:14:59
542,101Y009,,국내신용부문,,M,국내신용부문,2025-08-25 01:14:59
543,101Y009,,국내신용부문,,Q,국내신용부문,2025-08-25 01:14:59
544,101Y009,,중앙정부부문 ( 순 ),,A,중앙정부부문 ( 순 ),2025-08-25 01:14:59
545,101Y009,,중앙정부부문 ( 순 ),,M,중앙정부부문 ( 순 ),2025-08-25 01:14:59
546,101Y009,,중앙정부부문 ( 순 ),,Q,중앙정부부문 ( 순 ),2025-08-25 01:14:59
547,101Y009,,중앙정부신용증가 (+),,A,중앙정부신용증가 (+),2025-08-25 01:14:59
548,101Y009,,중앙정부신용증가 (+),,M,중앙정부신용증가 (+),2025-08-25 01:14:59
549,101Y009,,중앙정부신용증가 (+),,Q,중앙정부신용증가 (+),2025-08-25 01:14:59
550,101Y009,,유가증권,,A,유가증권,2025-08-25 01:14:59
551,101Y009,,유가증권,,M,유가증권,2025-08-25 01:14:59
552,101Y009,,유가증권,,Q,유가증권,2025-08-25 01:14:59
553,101Y009,,예치금,,A,예치금,2025-08-25 01:14:59
554,101Y009,,예치금,,M,예치금,2025-08-25 01:14:59
555,101Y009,,예치금,,Q,예치금,2025-08-25 01:14:59
556,101Y009,,대출금,,A,대출금,2025-08-25 01:14:59
557,101Y009,,대출금,,M,대출금,2025-08-25 01:14:59
558,101Y009,,대출금,,Q,대출금,2025-08-25 01:14:59
559,101Y009,,기타,,A,기타,2025-08-25 01:14:59
560,101Y009,,기타,,M,기타,2025-08-25 01:14:59
561,101Y009,,기타,,Q,기타,2025-08-25 01:14:59
562,101Y009,,중앙정부신용감소 (-),,A,중앙정부신용감소 (-),2025-08-25 01:14:59
563,101Y009,,중앙정부신용감소 (-),,M,중앙정부신용감소 (-),2025-08-25 01:14:59
564,101Y009,,중앙정부신용감소 (-),,Q,중앙정부신용감소 (-),2025-08-25 01:14:59
565,101Y009,,예수금,,A,예수금,2025-08-25 01:14:59
566,101Y009,,예수금,,M,예수금,2025-08-25 01:14:59
567,101Y009,,예수금,,Q,예수금,2025-08-25 01:14:59
568,101Y009,,차입금,,A,차입금,2025-08-25 01:14:59
569,101Y009,,차입금,,M,차입금,2025-08-25 01:14:59
570,101Y009,,차입금,,Q,차입금,2025-08-25 01:14:59
571,101Y009,,기타,,A,기타,2025-08-25 01:14:59
572,101Y009,,기타,,M,기타,2025-08-25 01:14:59
573,101Y009,,기타,,Q,기타,2025-08-25 01:14:59
574,101Y009,,지방정부부문,,A,지방정부부문,2025-08-25 01:14:59
575,101Y009,,지방정부부문,,M,지방정부부문,2025-08-25 01:14:59
576,101Y009,,지방정부부문,,Q,지방정부부문,2025-08-25 01:14:59
577,101Y009,,유가증권,,A,유가증권,2025-08-25 01:14:59
578,101Y009,,유가증권,,M,유가증권,2025-08-25 01:14:59
579,101Y009,,유가증권,,Q,유가증권,2025-08-25 01:14:59
580,101Y009,,대출금,,A,대출금,2025-08-25 01:14:59
581,101Y009,,대출금,,M,대출금,2025-08-25 01:14:59
582,101Y009,,대출금,,Q,대출금,2025-08-25 01:14:59
583,101Y009,,기타,,A,기타,2025-08-25 01:14:59
